item_id,transaction_id,product_id,quantity,unit_price,line_total
1069,356,50,2,1999,3998
1070,356,49,3,2499,7497
1071,357,30,1,699,699
1072,357,47,1,1799,1799
1073,357,50,2,1999,3998
1074,357,21,1,399,399
1075,357,15,2,349,698
1076,358,50,2,1999,3998
1077,358,42,1,699,699
1078,358,38,2,999,1998
1079,358,28,3,799,2397
1080,358,7,3,450,1350
1081,359,17,3,1499,4497
1082,359,30,3,699,2097
1083,359,37,2,1899,3798
1084,359,20,3,99,297
1085,360,17,2,1499,2998
1086,360,46,1,449,449
1087,360,42,2,699,1398
1088,360,29,2,1499,2998
1089,360,18,3,199,597
1090,361,40,1,199,199
1091,361,8,3,180,540
1092,361,16,3,799,2397
1093,362,3,2,1299,2598
1094,363,39,1,549,549
1095,363,30,2,699,1398
1096,363,37,2,1899,3798
1097,364,10,1,899,899
1098,364,34,3,899,2697
1099,364,12,3,649,1947
1100,365,45,2,1299,2598
1101,365,38,1,999,999
1102,365,18,2,199,398
1103,365,10,2,899,1798
1104,365,12,3,649,1947
1105,366,27,1,1299,1299
1106,366,23,3,699,2097
1107,366,29,2,1499,2998
1108,366,1,3,2499,7497
1109,366,36,2,320,640
1110,367,45,3,1299,3897
1111,368,29,3,1499,4497
1112,368,17,2,1499,2998
1113,368,30,3,699,2097
1114,368,22,3,999,2997
1115,368,24,3,499,1497
1116,369,43,1,79,79
1117,369,29,2,1499,2998
1118,370,39,1,549,549
1119,370,14,1,399,399
1120,370,42,2,699,1398
1121,371,43,2,79,158
1122,371,1,2,2499,4998
1123,371,14,1,399,399
1124,372,16,2,799,1598
1125,372,23,3,699,2097
1126,372,32,2,599,1198
1127,373,41,2,899,1798
1128,373,26,2,899,1798
1129,374,24,1,499,499
1130,374,12,2,649,1298
1131,374,23,1,699,699
1132,375,20,3,99,297
1133,375,29,2,1499,2998
1134,375,19,1,149,149
1135,375,50,1,1999,1999
1136,375,12,1,649,649
1137,376,30,3,699,2097
1138,376,23,1,699,699
1139,376,40,2,199,398
1140,377,9,1,520,520
1141,378,45,3,1299,3897
1142,378,50,2,1999,3998
1143,378,6,1,1999,1999
1144,379,28,1,799,799
1145,379,41,3,899,2697
1146,380,33,1,1299,1299
1147,381,38,2,999,1998
1148,382,14,3,399,1197
1149,382,13,2,249,498
1150,382,47,2,1799,3598
1151,382,10,1,899,899
1152,383,48,3,1999,5997
1153,383,37,2,1899,3798
1154,383,29,3,1499,4497
1155,384,21,2,399,798
1156,384,43,2,79,158
1157,384,15,2,349,698
1158,384,28,3,799,2397
1159,385,37,1,1899,1899
1160,385,13,1,249,249
1161,385,18,1,199,199
1162,385,12,3,649,1947
1163,385,36,3,320,960
1164,386,13,3,249,747
1165,387,30,3,699,2097
1166,387,50,1,1999,1999
1167,387,5,2,1499,2998
1168,387,45,3,1299,3897
1169,387,23,3,699,2097
1170,388,39,2,549,1098
1171,389,46,3,449,1347
1172,389,39,2,549,1098
1173,389,28,3,799,2397
1174,389,13,1,249,249
1175,389,25,2,2499,4998
1176,390,14,2,399,798
1177,390,49,1,2499,2499
1178,390,47,2,1799,3598
1179,391,23,1,699,699
1180,391,28,1,799,799
1181,391,20,1,99,99
1182,391,27,3,1299,3897
1183,392,12,2,649,1298
1184,392,19,1,149,149
1185,392,47,1,1799,1799
1186,393,20,1,99,99
1187,393,38,2,999,1998
1188,393,46,1,449,449
1189,393,22,1,999,999
1190,393,19,3,149,447
1191,394,36,3,320,960
1192,394,16,1,799,799
1193,395,28,2,799,1598
1194,395,25,1,2499,2499
1195,396,38,1,999,999
1196,396,3,1,1299,1299
1197,397,9,1,520,520
1198,397,17,2,1499,2998
1199,398,2,3,299,897
1200,399,13,2,249,498
1201,399,7,1,450,450
1202,400,39,1,549,549
1203,400,41,1,899,899
1204,400,9,3,520,1560
1205,400,28,2,799,1598
1206,401,29,3,1499,4497
1207,401,7,3,450,1350
1208,401,2,2,299,598
1209,401,24,2,499,998
1210,401,31,3,3499,10497
1211,402,14,2,399,798
1212,403,30,2,699,1398
1213,403,12,2,649,1298
1214,404,35,3,280,840
1215,404,22,2,999,1998
1216,404,30,3,699,2097
1217,404,41,1,899,899
1218,404,42,1,699,699
1219,405,22,1,999,999
1220,406,36,2,320,640
1221,407,14,3,399,1197
1222,407,2,3,299,897
1223,407,22,3,999,2997
1224,408,7,2,450,900
1225,409,39,2,549,1098
1226,409,45,3,1299,3897
1227,409,34,1,899,899
1228,410,20,3,99,297
1229,410,8,1,180,180
1230,411,40,3,199,597
1231,411,22,3,999,2997
1232,411,30,3,699,2097
1233,411,23,1,699,699
1234,412,28,3,799,2397
1235,412,23,1,699,699
1236,412,13,2,249,498
1237,412,11,1,1299,1299
1238,413,20,2,99,198
1239,413,24,3,499,1497
1240,413,35,3,280,840
1241,413,27,2,1299,2598
1242,414,24,3,499,1497
1243,414,13,1,249,249
1244,414,29,2,1499,2998
1245,414,33,3,1299,3897
1246,414,37,3,1899,5697
1247,415,21,3,399,1197
1248,415,29,2,1499,2998
1249,416,43,2,79,158
1250,416,16,3,799,2397
1251,416,44,3,199,597
1252,416,15,2,349,698
1253,417,32,2,599,1198
1254,417,33,2,1299,2598
1255,417,25,3,2499,7497
1256,418,37,3,1899,5697
1257,418,44,3,199,597
1258,419,33,2,1299,2598
1259,419,35,1,280,280
1260,419,46,3,449,1347
1261,420,4,3,599,1797
1262,420,19,2,149,298
1263,420,17,2,1499,2998
1264,421,24,2,499,998
1265,422,25,3,2499,7497
1266,422,36,3,320,960
1267,422,30,1,699,699
1268,423,20,2,99,198
1269,423,12,3,649,1947
1270,423,18,3,199,597
1271,424,46,2,449,898
1272,424,38,2,999,1998
1273,424,26,1,899,899
1274,425,20,1,99,99
1275,425,38,2,999,1998
1276,425,39,3,549,1647
1277,426,5,3,1499,4497
1278,426,13,2,249,498
1279,426,27,2,1299,2598
1280,426,34,3,899,2697
1281,426,22,1,999,999
1282,427,19,3,149,447
1283,427,3,3,1299,3897
1284,428,32,3,599,1797
1285,429,11,3,1299,3897
1286,429,42,2,699,1398
1287,429,14,3,399,1197
1288,429,35,2,280,560
1289,430,2,1,299,299
1290,431,19,3,149,447
1291,431,4,2,599,1198
1292,431,48,3,1999,5997
1293,431,2,2,299,598
1294,432,23,1,699,699
1295,432,33,3,1299,3897
1296,432,35,3,280,840
1297,433,14,1,399,399
1298,433,34,2,899,1798
1299,433,11,1,1299,1299
1300,433,22,1,999,999
1301,434,37,1,1899,1899
1302,434,7,2,450,900
1303,434,1,2,2499,4998
1304,435,33,3,1299,3897
1305,436,47,1,1799,1799
1306,436,5,3,1499,4497
1307,436,14,3,399,1197
1308,436,25,2,2499,4998
1309,436,7,1,450,450
1310,437,22,3,999,2997
1311,437,8,1,180,180
1312,437,17,2,1499,2998
1313,437,46,1,449,449
1314,437,42,1,699,699
1315,438,4,3,599,1797
1316,438,48,1,1999,1999
1317,439,17,2,1499,2998
1318,439,20,3,99,297
1319,439,7,1,450,450
1320,439,4,1,599,599
1321,439,10,1,899,899
1322,440,21,2,399,798
1323,440,20,2,99,198
1324,440,49,3,2499,7497
1325,441,18,3,199,597
1326,441,6,3,1999,5997
1327,442,41,3,899,2697
1328,443,39,3,549,1647
1329,443,48,1,1999,1999
1330,443,30,3,699,2097
1331,443,47,3,1799,5397
1332,444,14,2,399,798
1333,444,36,3,320,960
1334,444,30,2,699,1398
1335,445,18,1,199,199
1336,445,5,1,1499,1499
1337,445,50,3,1999,5997
1338,445,44,3,199,597
1339,446,47,1,1799,1799
1340,446,43,3,79,237
1341,447,14,3,399,1197
1342,447,48,3,1999,5997
1343,447,3,2,1299,2598
1344,447,6,1,1999,1999
1345,448,33,2,1299,2598
1346,448,16,3,799,2397
1347,448,44,1,199,199
1348,448,48,3,1999,5997
1349,449,28,1,799,799
1350,449,36,3,320,960
1351,449,48,1,1999,1999
1352,449,32,1,599,599
1353,449,3,3,1299,3897
1354,450,37,3,1899,5697
1355,450,12,1,649,649
1356,450,45,2,1299,2598
1357,450,44,2,199,398
1358,451,47,2,1799,3598
1359,451,23,3,699,2097
1360,452,26,3,899,2697
1361,452,44,2,199,398
1362,453,43,2,79,158
1363,454,40,3,199,597
1364,454,20,1,99,99
1365,454,25,3,2499,7497
1366,455,26,3,899,2697
1367,455,7,2,450,900
1368,455,46,3,449,1347
1369,456,12,2,649,1298
1370,456,6,1,1999,1999
1371,457,48,3,1999,5997
1372,457,37,2,1899,3798
1373,457,27,3,1299,3897
1374,457,31,3,3499,10497
1375,458,19,1,149,149
1376,458,32,2,599,1198
1377,458,9,2,520,1040
1378,459,50,3,1999,5997
1379,460,3,1,1299,1299
1380,460,21,3,399,1197
1381,460,24,3,499,1497
1382,460,14,2,399,798
1383,461,43,1,79,79
1384,462,41,2,899,1798
1385,463,21,1,399,399
1386,463,24,3,499,1497
1387,464,50,3,1999,5997
1388,464,1,3,2499,7497
1389,464,36,2,320,640
1390,464,13,2,249,498
1391,465,45,3,1299,3897
1392,465,44,1,199,199
1393,465,40,1,199,199
1394,465,38,2,999,1998
1395,465,21,3,399,1197
1396,466,19,2,149,298
1397,466,31,3,3499,10497
1398,467,6,1,1999,1999
1399,467,8,2,180,360
1400,467,21,1,399,399
1401,468,35,3,280,840
1402,468,29,2,1499,2998
1403,468,1,3,2499,7497
1404,469,9,3,520,1560
1405,469,31,3,3499,10497
1406,469,48,1,1999,1999
1407,470,27,1,1299,1299
1408,470,38,3,999,2997
1409,471,23,1,699,699
1410,471,41,1,899,899
1411,472,34,1,899,899
1412,473,49,3,2499,7497
1413,474,8,3,180,540
1414,474,7,3,450,1350
1415,474,16,1,799,799
1416,474,21,3,399,1197
1417,475,43,2,79,158
1418,475,5,2,1499,2998
1419,476,11,2,1299,2598
1420,476,21,1,399,399
1421,476,38,3,999,2997
1422,476,19,3,149,447
1423,476,26,1,899,899
1424,477,44,3,199,597
1425,478,8,2,180,360
1426,478,9,3,520,1560
1427,479,27,2,1299,2598
1428,479,35,3,280,840
1429,479,31,2,3499,6998
1430,479,18,3,199,597
1431,480,32,2,599,1198
1432,480,36,1,320,320
1433,480,45,3,1299,3897
1434,480,11,2,1299,2598
1435,480,44,1,199,199
1436,481,26,2,899,1798
1437,481,4,2,599,1198
1438,481,10,1,899,899
1439,481,23,2,699,1398
1440,482,14,1,399,399
1441,482,37,2,1899,3798
1442,482,44,1,199,199
1443,482,22,3,999,2997
1444,482,5,2,1499,2998
1445,483,1,1,2499,2499
1446,483,2,3,299,897
1447,483,42,2,699,1398
1448,483,27,2,1299,2598
1449,484,10,2,899,1798
1450,484,8,1,180,180
1451,484,22,1,999,999
1452,484,34,2,899,1798
1453,485,41,1,899,899
1454,485,24,2,499,998
1455,485,22,1,999,999
1456,485,39,3,549,1647
1457,486,27,1,1299,1299
1458,486,23,2,699,1398
1459,486,49,3,2499,7497
1460,487,4,1,599,599
1461,487,39,3,549,1647
1462,487,17,3,1499,4497
1463,488,42,3,699,2097
1464,488,36,1,320,320
1465,488,13,2,249,498
1466,488,27,3,1299,3897
1467,489,5,3,1499,4497
1468,489,26,3,899,2697
1469,490,3,2,1299,2598
1470,490,49,1,2499,2499
1471,490,19,1,149,149
1472,491,41,2,899,1798
1473,491,17,2,1499,2998
1474,491,29,2,1499,2998
1475,491,6,1,1999,1999
1476,492,31,1,3499,3499
1477,492,38,1,999,999
1478,493,43,2,79,158
1479,493,36,2,320,640
1480,494,40,2,199,398
1481,494,27,1,1299,1299
1482,494,25,3,2499,7497
1483,495,24,3,499,1497
1484,496,27,2,1299,2598
1485,496,38,3,999,2997
1486,497,43,1,79,79
1487,498,45,1,1299,1299
1488,498,6,2,1999,3998
1489,498,10,3,899,2697
1490,498,30,3,699,2097
1491,498,5,3,1499,4497
1492,499,21,2,399,798
1493,499,3,1,1299,1299
1494,499,28,1,799,799
1495,499,29,2,1499,2998
1496,499,12,2,649,1298
1497,500,7,1,450,450
1498,500,45,3,1299,3897
1499,500,26,1,899,899
1500,500,18,2,199,398
1501,500,13,2,249,498
1502,501,39,1,549,549
1503,501,33,1,1299,1299
1504,501,38,1,999,999
1505,501,25,3,2499,7497
1506,501,10,2,899,1798
1507,502,5,3,1499,4497
1508,503,11,1,1299,1299
1509,503,3,3,1299,3897
1510,504,24,2,499,998
1511,504,37,1,1899,1899
1512,504,26,3,899,2697
1513,504,22,3,999,2997
1514,504,28,2,799,1598
1515,505,12,2,649,1298
1516,505,20,2,99,198
1517,505,16,2,799,1598
1518,505,4,3,599,1797
1519,506,22,1,999,999
1520,507,8,2,180,360
1521,507,6,1,1999,1999
1522,508,3,2,1299,2598
1523,508,38,2,999,1998
1524,509,22,1,999,999
1525,509,26,3,899,2697
1526,510,5,3,1499,4497
1527,510,17,3,1499,4497
1528,511,9,3,520,1560
1529,511,49,1,2499,2499
1530,511,28,1,799,799
1531,512,44,3,199,597
1532,512,2,1,299,299
1533,513,49,1,2499,2499
1534,513,33,2,1299,2598
1535,513,47,1,1799,1799
1536,514,14,3,399,1197
1537,514,32,3,599,1797
1538,514,12,2,649,1298
1539,514,33,3,1299,3897
1540,514,44,3,199,597
1541,515,14,1,399,399
1542,515,2,3,299,897
1543,515,50,3,1999,5997
1544,515,11,2,1299,2598
1545,515,37,2,1899,3798
1546,516,49,1,2499,2499
1547,516,13,1,249,249
1548,516,30,3,699,2097
1549,517,20,1,99,99
1550,517,21,3,399,1197
1551,518,18,1,199,199
1552,518,34,1,899,899
1553,519,21,1,399,399
1554,520,4,1,599,599
1555,521,44,3,199,597
1556,521,33,3,1299,3897
1557,522,19,2,149,298
1558,522,36,1,320,320
1559,522,35,1,280,280
1560,522,40,3,199,597
1561,523,40,1,199,199
1562,523,18,1,199,199
1563,524,5,3,1499,4497
1564,524,14,2,399,798
1565,524,9,1,520,520
1566,524,29,3,1499,4497
1567,524,49,2,2499,4998
1568,525,40,1,199,199
1569,525,10,2,899,1798
1570,525,24,2,499,998
1571,526,7,3,450,1350
1572,526,13,3,249,747
1573,526,23,1,699,699
1574,526,45,1,1299,1299
1575,526,22,1,999,999
1576,527,48,3,1999,5997
1577,527,24,2,499,998
1578,527,17,2,1499,2998
1579,528,33,3,1299,3897
1580,528,19,1,149,149
1581,528,34,1,899,899
1582,528,1,2,2499,4998
1583,529,34,3,899,2697
1584,529,39,3,549,1647
1585,529,16,1,799,799
1586,530,30,1,699,699
1587,530,41,2,899,1798
1588,530,19,1,149,149
1589,530,29,1,1499,1499
1590,530,4,1,599,599
1591,531,10,1,899,899
1592,531,22,2,999,1998
1593,531,6,1,1999,1999
1594,531,38,2,999,1998
1595,532,21,1,399,399
1596,532,39,3,549,1647
1597,532,41,3,899,2697
1598,532,10,1,899,899
1599,532,44,2,199,398
1600,533,24,2,499,998
1601,533,48,3,1999,5997
1602,533,29,2,1499,2998
1603,533,10,1,899,899
1604,533,1,2,2499,4998
1605,534,15,3,349,1047
1606,534,37,1,1899,1899
1607,534,28,1,799,799
1608,535,43,2,79,158
1609,535,30,3,699,2097
1610,535,29,2,1499,2998
1611,535,35,1,280,280
1612,535,50,2,1999,3998
1613,536,42,3,699,2097
1614,536,43,3,79,237
1615,537,23,2,699,1398
1616,537,12,3,649,1947
1617,537,27,1,1299,1299
1618,537,29,2,1499,2998
1619,538,38,3,999,2997
1620,538,16,3,799,2397
1621,538,32,1,599,599
1622,538,30,2,699,1398
1623,539,38,2,999,1998
1624,539,47,1,1799,1799
1625,539,17,2,1499,2998
1626,540,23,1,699,699
1627,540,31,2,3499,6998
1628,540,20,2,99,198
1629,540,50,1,1999,1999
1630,541,45,3,1299,3897
1631,542,8,1,180,180
1632,542,6,2,1999,3998
1633,542,23,3,699,2097
1634,542,37,2,1899,3798
1635,543,35,2,280,560
1636,543,26,1,899,899
1637,543,40,1,199,199
1638,544,1,1,2499,2499
1639,544,31,1,3499,3499
1640,544,5,1,1499,1499
1641,545,39,2,549,1098
1642,545,35,3,280,840
1643,545,44,2,199,398
1644,545,4,2,599,1198
1645,545,27,3,1299,3897
1646,546,36,2,320,640
1647,546,23,1,699,699
1648,546,24,3,499,1497
1649,546,42,3,699,2097
1650,547,21,3,399,1197
1651,547,13,2,249,498
1652,547,26,3,899,2697
1653,548,24,2,499,998
1654,548,19,1,149,149
1655,548,14,1,399,399
1656,549,13,1,249,249
1657,549,1,2,2499,4998
1658,549,21,3,399,1197
1659,549,31,2,3499,6998
1660,550,13,2,249,498
1661,551,1,1,2499,2499
1662,551,16,1,799,799
1663,551,31,3,3499,10497
1664,551,8,1,180,180
1665,551,21,3,399,1197
1666,552,2,1,299,299
1667,552,16,1,799,799
1668,552,3,3,1299,3897
1669,552,20,3,99,297
1670,552,25,2,2499,4998
1671,553,20,3,99,297
1672,553,4,2,599,1198
1673,553,11,1,1299,1299
1674,553,35,1,280,280
1675,554,37,1,1899,1899
1676,554,46,2,449,898
1677,554,38,3,999,2997
1678,555,49,1,2499,2499
1679,555,14,1,399,399
1680,556,49,1,2499,2499
1681,556,41,1,899,899
1682,556,20,2,99,198
1683,556,10,2,899,1798
1684,557,24,3,499,1497
1685,557,31,1,3499,3499
1686,557,9,2,520,1040
1687,557,32,3,599,1797
1688,558,43,3,79,237
1689,558,6,3,1999,5997
1690,558,8,2,180,360
1691,558,49,3,2499,7497
1692,558,22,2,999,1998
1693,559,6,1,1999,1999
1694,559,29,2,1499,2998
1695,559,36,1,320,320
1696,559,50,3,1999,5997
1697,559,17,2,1499,2998
1698,560,19,3,149,447
1699,560,37,1,1899,1899
1700,561,32,1,599,599
1701,561,33,2,1299,2598
1702,562,29,3,1499,4497
1703,562,23,2,699,1398
1704,563,22,1,999,999
1705,563,21,1,399,399
1706,563,47,2,1799,3598
1707,564,11,1,1299,1299
1708,565,38,3,999,2997
1709,565,44,2,199,398
1710,565,47,1,1799,1799
1711,565,3,2,1299,2598
1712,566,26,2,899,1798
1713,566,32,1,599,599
1714,566,42,3,699,2097
1715,567,28,1,799,799
1716,568,5,3,1499,4497
1717,568,44,2,199,398
1718,568,24,1,499,499
1719,568,21,3,399,1197
1720,568,3,1,1299,1299
1721,569,20,3,99,297
1722,569,41,1,899,899
1723,569,21,2,399,798
1724,569,30,3,699,2097
1725,569,17,2,1499,2998
1726,570,15,3,349,1047
1727,570,6,2,1999,3998
1728,570,48,2,1999,3998
1729,570,18,1,199,199
1730,570,39,1,549,549
1731,571,1,3,2499,7497
1732,571,43,2,79,158
1733,571,2,2,299,598
1734,571,14,1,399,399
1735,571,44,2,199,398
1736,572,19,2,149,298
1737,572,7,2,450,900
1738,573,23,3,699,2097
1739,573,10,2,899,1798
1740,573,19,3,149,447
1741,573,13,1,249,249
1742,574,39,3,549,1647
1743,574,16,3,799,2397
1744,575,33,1,1299,1299
1745,575,43,3,79,237
1746,575,45,1,1299,1299
1747,575,28,1,799,799
1748,575,29,3,1499,4497
1749,576,39,3,549,1647
1750,576,15,3,349,1047
1751,576,11,1,1299,1299
1752,577,42,3,699,2097
1753,577,41,2,899,1798
1754,577,16,2,799,1598
1755,577,9,2,520,1040
1756,578,7,2,450,900
1757,579,12,2,649,1298
1758,579,8,1,180,180
1759,580,27,1,1299,1299
1760,580,15,2,349,698
1761,580,35,2,280,560
1762,580,34,3,899,2697
1763,581,22,2,999,1998
1764,581,33,1,1299,1299
1765,582,48,2,1999,3998
1766,582,11,1,1299,1299
1767,582,16,1,799,799
1768,582,39,2,549,1098
1769,583,31,1,3499,3499
1770,583,19,2,149,298
1771,583,2,2,299,598
1772,583,44,1,199,199
1773,583,36,3,320,960
1774,584,20,2,99,198
1775,584,1,1,2499,2499
1776,585,50,1,1999,1999
1777,586,14,2,399,798
1778,586,24,2,499,998
1779,587,3,3,1299,3897
1780,587,42,3,699,2097
1781,587,23,2,699,1398
1782,587,2,1,299,299
1783,587,37,3,1899,5697
1784,588,36,1,320,320
1785,589,43,2,79,158
1786,589,2,3,299,897
1787,589,23,3,699,2097
1788,590,24,2,499,998
1789,591,28,1,799,799
1790,591,38,3,999,2997
1791,591,17,3,1499,4497
1792,591,16,1,799,799
1793,591,42,1,699,699
1794,592,16,3,799,2397
1795,592,39,1,549,549
1796,592,25,1,2499,2499
1797,593,22,1,999,999
1798,594,48,3,1999,5997
1799,594,1,1,2499,2499
1800,594,20,3,99,297
1801,595,19,3,149,447
1802,595,13,1,249,249
1803,596,21,1,399,399
1804,596,10,1,899,899
1805,596,15,1,349,349
1806,597,43,1,79,79
1807,598,18,2,199,398
1808,599,43,2,79,158
1809,599,23,2,699,1398
1810,599,42,2,699,1398
1811,599,15,3,349,1047
1812,600,35,3,280,840
1813,601,47,2,1799,3598
1814,601,7,2,450,900
1815,602,3,3,1299,3897
1816,602,9,1,520,520
1817,602,10,3,899,2697
1818,602,39,2,549,1098
1819,603,37,1,1899,1899
1820,603,47,2,1799,3598
1821,603,23,1,699,699
1822,604,42,2,699,1398
1823,604,27,2,1299,2598
1824,604,45,1,1299,1299
1825,604,16,3,799,2397
1826,604,36,3,320,960
1827,605,20,1,99,99
1828,605,27,1,1299,1299
1829,605,13,1,249,249
1830,605,14,3,399,1197
1831,605,12,2,649,1298
1832,606,7,1,450,450
1833,606,19,1,149,149
1834,606,35,2,280,560
1835,606,42,1,699,699
1836,606,21,2,399,798
1837,607,22,3,999,2997
1838,607,28,1,799,799
1839,607,23,1,699,699
1840,607,37,3,1899,5697
1841,608,4,3,599,1797
1842,608,33,3,1299,3897
1843,609,44,2,199,398
1844,610,3,2,1299,2598
1845,610,37,2,1899,3798
1846,611,2,3,299,897
1847,611,21,2,399,798
1848,612,14,2,399,798
1849,612,47,3,1799,5397
1850,612,36,1,320,320
1851,613,45,2,1299,2598
1852,613,30,2,699,1398
1853,613,36,3,320,960
1854,613,50,3,1999,5997
1855,613,23,1,699,699
1856,614,35,2,280,560
1857,614,16,1,799,799
1858,614,48,2,1999,3998
1859,614,29,3,1499,4497
1860,615,31,1,3499,3499
1861,615,7,1,450,450
1862,615,48,1,1999,1999
1863,615,39,2,549,1098
1864,616,43,3,79,237
1865,616,47,1,1799,1799
1866,616,12,1,649,649
1867,616,31,1,3499,3499
1868,616,11,1,1299,1299
1869,617,39,3,549,1647
1870,617,43,3,79,237
1871,617,40,1,199,199
1872,617,42,3,699,2097
1873,617,23,2,699,1398
1874,618,36,1,320,320
1875,618,3,2,1299,2598
1876,618,5,2,1499,2998
1877,619,38,2,999,1998
1878,619,3,3,1299,3897
1879,619,45,2,1299,2598
1880,619,9,3,520,1560
1881,619,16,2,799,1598
1882,620,12,1,649,649
1883,620,45,2,1299,2598
1884,620,27,1,1299,1299
1885,620,33,2,1299,2598
1886,621,2,1,299,299
1887,622,50,2,1999,3998
1888,622,11,3,1299,3897
1889,622,25,2,2499,4998
1890,623,29,3,1499,4497
1891,623,21,3,399,1197
1892,624,15,3,349,1047
1893,624,3,1,1299,1299
1894,624,44,1,199,199
1895,624,10,3,899,2697
1896,625,36,3,320,960
1897,625,34,1,899,899
1898,625,46,3,449,1347
1899,625,45,1,1299,1299
1900,626,6,2,1999,3998
1901,626,40,3,199,597
1902,626,46,3,449,1347
1903,627,19,3,149,447
1904,628,20,2,99,198
1905,628,46,2,449,898
1906,629,38,2,999,1998
1907,630,9,3,520,1560
1908,630,46,2,449,898
1909,630,25,1,2499,2499
1910,631,29,3,1499,4497
1911,631,11,2,1299,2598
1912,631,7,3,450,1350
1913,631,16,1,799,799
1914,632,27,2,1299,2598
1915,633,37,3,1899,5697
1916,633,48,2,1999,3998
1917,633,5,3,1499,4497
1918,633,41,2,899,1798
1919,633,15,3,349,1047
1920,634,22,2,999,1998
1921,634,14,2,399,798
1922,634,35,2,280,560
1923,634,4,2,599,1198
1924,635,35,1,280,280
1925,635,30,2,699,1398
1926,635,45,3,1299,3897
1927,636,27,3,1299,3897
1928,636,35,1,280,280
1929,636,2,3,299,897
1930,637,45,1,1299,1299
1931,638,5,3,1499,4497
1932,639,18,3,199,597
1933,639,33,2,1299,2598
1934,639,48,2,1999,3998
1935,639,43,2,79,158
1936,640,8,3,180,540
1937,640,37,1,1899,1899
1938,640,23,1,699,699
1939,640,43,2,79,158
1940,641,43,3,79,237
1941,641,20,3,99,297
1942,641,14,3,399,1197
1943,642,15,3,349,1047
1944,642,26,2,899,1798
1945,642,13,2,249,498
1946,643,21,2,399,798
1947,643,18,1,199,199
1948,644,34,1,899,899
1949,644,24,2,499,998
1950,645,32,2,599,1198
1951,645,3,2,1299,2598
1952,646,6,3,1999,5997
1953,646,47,1,1799,1799
1954,647,41,3,899,2697
1955,647,15,3,349,1047
1956,648,24,3,499,1497
1957,648,1,2,2499,4998
1958,648,34,2,899,1798
1959,648,44,3,199,597
1960,649,48,1,1999,1999
1961,649,44,1,199,199
1962,649,34,3,899,2697
1963,649,25,2,2499,4998
1964,650,33,1,1299,1299
1965,650,41,1,899,899
1966,651,31,3,3499,10497
1967,651,11,2,1299,2598
1968,651,8,3,180,540
1969,652,16,3,799,2397
1970,652,34,3,899,2697
1971,653,4,2,599,1198
1972,653,46,2,449,898
1973,654,49,1,2499,2499
1974,654,29,1,1499,1499
1975,655,8,1,180,180
1976,655,6,1,1999,1999
1977,655,9,3,520,1560
1978,655,1,3,2499,7497
1979,655,35,1,280,280
1980,656,11,1,1299,1299
1981,656,24,3,499,1497
1982,656,42,2,699,1398
1983,657,17,3,1499,4497
1984,657,6,1,1999,1999
1985,657,33,2,1299,2598
1986,658,47,3,1799,5397
1987,658,21,3,399,1197
1988,658,12,1,649,649
1989,659,36,3,320,960
1990,660,35,1,280,280
1991,661,37,1,1899,1899
1992,661,3,1,1299,1299
1993,662,45,3,1299,3897
1994,662,38,2,999,1998
1995,663,6,3,1999,5997
1996,664,22,3,999,2997
1997,664,21,2,399,798
1998,664,27,3,1299,3897
1999,665,46,2,449,898
2000,665,15,2,349,698
2001,665,12,2,649,1298
2002,665,29,1,1499,1499
2003,665,22,3,999,2997
2004,666,2,3,299,897
2005,666,30,1,699,699
2006,666,15,2,349,698
2007,667,50,3,1999,5997
2008,667,43,2,79,158
2009,667,33,3,1299,3897
2010,667,30,2,699,1398
2011,667,28,1,799,799
2012,668,13,1,249,249
2013,668,40,1,199,199
2014,669,35,1,280,280
2015,669,12,1,649,649
2016,670,44,1,199,199
2017,671,39,1,549,549
2018,671,1,1,2499,2499
2019,671,42,1,699,699
2020,671,49,2,2499,4998
2021,672,38,1,999,999
2022,672,34,1,899,899
2023,672,29,2,1499,2998
2024,673,47,3,1799,5397
2025,673,44,1,199,199
2026,674,39,3,549,1647
2027,674,48,2,1999,3998
2028,674,49,3,2499,7497
2029,674,47,2,1799,3598
2030,674,32,1,599,599
2031,675,14,1,399,399
2032,675,15,1,349,349
2033,675,26,2,899,1798
2034,675,12,1,649,649
2035,676,16,1,799,799
2036,676,26,2,899,1798
2037,676,5,2,1499,2998
2038,676,17,1,1499,1499
2039,676,20,3,99,297
2040,677,13,2,249,498
